Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,State,Lat,Lon,SPEI3,VPD_exp_7,Wind_exp_7,CE_AND_7,CE_OR_7,CE_days_7,VPD_exp_14,Wind_exp_14,CE_AND_14,CE_OR_14,CE_days_14,VPD_exp_21,Wind_exp_21,CE_AND_21,CE_OR_21,CE_days_21,VPD_exp_30,Wind_exp_30,CE_AND_30,CE_OR_30,CE_days_30,Drought,PCE_VPD,PCE_Wind,SPEI12_deficit,VPD_exp_7_binary,Wind_exp_7_binary,CE_AND_7_binary,VPD_exp_7_t0,Wind_exp_7_t0,CE_AND_7_t0,VPD_exp_7_t00,Wind_exp_7_t00,CE_AND_7_t00,VPD_exp_7_t05,Wind_exp_7_t05,CE_AND_7_t05,VPD_exp_7_t10,Wind_exp_7_t10,CE_AND_7_t10,VPD_exp_7_t15,Wind_exp_7_t15,CE_AND_7_t15,VPD_exp_7_t20,Wind_exp_7_t20,CE_AND_7_t20
CA3281011635519890621,,UNNAMED,Wildfire,6643,MTBS,Extended,1847,32.81,-116.355,1989-06-21,504003719880501,504003719900507,,2,-9999,-970,-150,125,246,425,,CA,32.81,-116.355,-1.4430065155029297,0.0031994581222534,2.975926160812378,0.0185688157025054,2.9791256189346313,1.0,2.0469998121261597,3.0601847171783447,0.3571377343014388,5.107184529304504,2.0,4.380558371543884,3.0601847171783447,0.3571377343014388,7.440743088722229,2.0,4.380558371543884,3.0601847171783447,0.3571377343014388,7.440743088722229,2.0,0.4430065155029297,0.0376481180703235,1.1481962719393852,1.2306410074234009,1,1,1,1.8459358215332031,8.921819925308228,1.8091521368982344,1.8459358215332031,8.921819925308228,1.8091521368982342,0.8459358215332031,5.460582852363586,0.7988547880987306,0.003199458122253418,2.975926160812378,0.018568815702505445,0.0,1.6251105070114136,0.0,0.0,0.7511529922485352,0.0
CA3300711450219890528,,FERGUSON,Wildfire,6648,MTBS,Initial,2284,33.007,-114.502,1989-05-28,503803719870602,503803719890607,,-10,-9999,-970,-150,40,120,250,,CA,33.007,-114.502,-2.0702059268951416,0.0,0.2033357620239257,0.0,0.2033357620239257,0.0,0.0,0.2033357620239257,0.0,0.2033357620239257,0.0,0.0066697597503662,0.2565631866455078,0.0,0.263232946395874,0.0,1.4490467309951782,1.6459519863128662,0.0,3.0949987173080444,0.0,1.0702059268951416,0.0,0.4664880895239934,1.171288013458252,0,1,0,0.0202287957072258,2.4624194502830505,0.0,0.0202287957072258,2.4624194502830505,0.0,0.0,0.9293030500411987,0.0,0.0,0.20333576202392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3284911447519890529,,LAGUNA II,Wildfire,6649,MTBS,Initial,3042,32.849,-114.475,1989-05-29,503803719870602,503803719890607,,17,-9999,-970,-150,120,231,400,,CA,32.849,-114.475,-2.037759304046631,0.0,0.4481351375579834,0.0,0.4481351375579834,0.0,0.0,0.4481351375579834,0.0,0.4481351375579834,0.0,0.0648345947265625,0.6253567934036255,0.0,0.690191388130188,0.0,1.230441689491272,0.9436742067337036,0.2041534158488727,2.1741158962249756,1.0,1.0377593040466309,0.0,0.6819504442927022,1.2628850936889648,0,1,0,0.0,2.326465994119644,0.0,0.0,2.326465994119644,0.0,0.0,0.9481351375579834,0.0,0.0,0.4481351375579834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3656911816319890330,,OLIVAS II,Wildfire,6650,MTBS,Initial,1229,36.569,-118.163,1989-03-30,504103519880727,504103519890730,,-2,-9999,-970,-150,0,300,9999,,CA,36.569,-118.163,-1.084957718849182,0.0,0.0,0.0,0.0,0.0,5.057623744010925,0.1509120464324951,0.472679483177278,5.20853579044342,1.0,11.243125677108765,0.1509120464324951,0.472679483177278,11.39403772354126,1.0,13.186152577400208,2.4516032934188843,1.586776335955679,15.637755870819092,2.0,0.0849577188491819,0.0,0.0,0.9331105947494508,0,0,0,2.7966706454753876,1.1859886944293976,0.4915978570711541,2.7966706454753876,1.1859886944293976,0.4915978570711541,0.38008904457092285,0.035463690757751465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3545012054919890727,,CHISPA,Wildfire,6651,MTBS,Initial,9869,35.45,-120.549,1989-07-27,504303519880725,504303519890813,,59,-9999,-970,-150,59,402,760,,CA,35.45,-120.549,0.0955336689949035,,,,,,,,,,,,,,,,,,,,,0.0,,,1.05882728099823,0,0,0,,,,,,,,,,,,,,,,,,
CA3260211651219890705,,DOGPATCH 2,Wildfire,6652,MTBS,Extended,1188,32.602,-116.512,1989-07-05,504003719880501,504003719900507,,98,-9999,-970,-150,180,253,400,,CA,32.602,-116.512,-0.8574759364128113,2.8458380699157715,0.6935375928878784,1.2805179203666903,3.53937566280365,1.0,3.2938292026519775,0.7358969449996948,1.2805179203666903,4.029726147651672,1.0,3.2938292026519775,0.9175262451171876,1.2805179203666903,4.211355447769165,1.0,3.2938292026519775,0.9175262451171876,1.2805179203666903,4.211355447769165,1.0,0.0,0.0,0.0,1.1332008838653564,1,1,1,5.653991118073463,1.785421073436737,2.3869555579687316,5.653991118073463,1.785421073436737,2.3869555579687316,3.9191049933433533,1.1935375928878784,1.848956865383567,2.8458380699157715,0.6935375928878784,1.2805179203666903,1.864293098449707,0.19353759288787842,0.6006752855840174,1.364293098449707,0.0,0.0
CA3374411740219890705,,CONCORDIA,Wildfire,6653,MTBS,Extended,1645,33.744,-117.402,1989-07-05,504003719880501,504003719900507,,100,-9999,-970,-150,100,197,350,Used 07/23/1989 L5 image to create the fire perimeter.,CA,33.744,-117.402,-0.9103096127510072,3.115481972694397,0.0,0.0,3.115481972694397,0.0,3.115481972694397,0.0,0.0,3.115481972694397,0.0,3.115481972694397,0.4374692440032959,0.0,3.552951216697693,0.0,3.115481972694397,0.4374692440032959,0.0,3.552951216697693,0.0,0.0,0.0,0.0,1.4045194387435913,1,0,0,6.314431610517204,0.1739163547754287,0.8103900181253346,6.314431610517204,0.17391635477542877,0.8103900181253346,4.304186403751373,0.0,0.0,3.115481972694397,0.0,0.0,2.115481972694397,0.0,0.0,1.4744830131530762,0.0,0.0
CA3382811687619890714,,POPPET,Wildfire,6654,MTBS,Extended,1239,33.828,-116.876,1989-07-14,504003719880501,504003719900507,,-7,-9999,-970,-150,75,187,350,,CA,33.828,-116.876,-1.2775205373764038,0.0609291791915893,0.0,0.0,0.0609291791915893,0.0,0.0609291791915893,0.1466026306152343,0.0,0.2075318098068237,0.0,0.0609291791915893,1.4996405839920044,0.0,1.5605697631835938,0.0,0.0609291791915893,1.523685336112976,0.0,1.5846145153045654,0.0,0.2775205373764038,0.1300349897187409,0.0,1.3237524032592771,1,0,0,3.1919343024492264,0.9731560498476028,0.8324068724777434,3.1919343024492264,0.9731560498476028,0.8324068724777434,1.1242387294769287,0.424654483795166,0.32541176146202994,0.060929179191589355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4394711750019890726,,WILDHORSE,Wildfire,6702,MTBS,Initial,1905,43.947,-117.5,1989-07-26,504302919880725,504302919890728,,-31,-9999,-970,-150,25,9999,9999,,OR,43.947,-117.5,-0.7928151488304138,0.0,0.8567625284194946,0.0,0.8567625284194946,0.0,0.0,1.5852617025375366,0.0,1.5852617025375366,0.0,0.0,2.232074499130249,0.0,2.232074499130249,0.0,0.0,2.232074499130249,0.0,2.232074499130249,0.0,0.0,0.0,0.0,0.2214114367961883,0,1,0,2.6039749644696712,4.006784677505493,1.4900217596351994,2.6039749644696712,4.006784677505493,1.4900217596351994,0.3355674147605896,1.92658931016922,0.0,0.0,0.8567625284194946,0.0,0.0,0.3276268243789673,0.0,0.0,0.0,0.0
WA4818911974719890707,,VALLEY RD,Wildfire,6711,MTBS,Initial,5442,48.189,-119.747,1989-07-07,504502619880824,504502619890811,,106,-9999,-970,-150,100,331,600,,WA,48.189,-119.747,-0.150895893573761,0.0,0.995924711227417,0.0,0.995924711227417,0.0,0.0,1.287640929222107,0.0,1.287640929222107,0.0,0.0,1.956279158592224,0.0,1.956279158592224,0.0,0.0560759305953979,6.45074450969696,0.1667097061608808,6.506820440292358,1.0,0.0,0.0,0.0,0.039146315306425,0,1,0,2.0219064354896545,4.418094098567963,2.448086825648915,2.0219064354896545,4.418094098567963,2.4480868256489154,0.6254856586456299,2.4180940985679626,0.8862031821774812,0.0,0.995924711227417,0.0,0.0,0.11337006092071533,0.0,0.0,0.0,0.0
CA3331611676519890410,,WESTFORK CHAPARRAL,Prescribed Fire,6712,MTBS,Extended,1449,33.316,-116.765,1989-04-10,504003719880501,504003719900507,,25,-9999,-970,-150,150,323,550,,CA,33.316,-116.765,-1.180480718612671,0.0,0.0,0.0,0.0,0.0,0.3143965005874634,0.1309646368026733,0.0,0.4453611373901367,0.0,0.3143965005874634,1.5618226528167725,0.0,1.876219153404236,0.0,1.2654645442962646,2.0492604970932007,0.0,3.3147250413894653,0.0,0.1804807186126709,0.0,0.0,1.15999174118042,0,0,0,1.4491868615150452,0.0,0.0,1.4491868615150452,0.0,0.0,0.2706429958343506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3657311903619890822,,BEAR MTN VMP,Prescribed Fire,6713,MTBS,Extended,2373,36.573,-119.036,1989-08-22,504203519890705,504203519900708,,20,-9999,-970,-150,80,324,600,Hard to determine fire perimeter,CA,36.573,-119.036,0.709216296672821,0.0,0.2924649715423584,0.0,0.2924649715423584,0.0,0.0,0.2924649715423584,0.0,0.2924649715423584,0.0,0.2815983295440674,0.2924649715423584,0.0,0.5740633010864258,0.0,0.2815983295440674,0.3200336694717407,0.0,0.6016319990158081,0.0,0.0,0.0,0.0,0.7168152928352356,0,1,0,0.0,3.916626125574112,0.0,0.0,3.916626125574112,0.0,0.0,1.1142924427986145,0.0,0.0,0.2924649715423584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3489811867019890106,,LECHERIA CANYON,Prescribed Fire,6714,MTBS,Extended,1534,34.898,-118.67,1989-01-06,504103619880609,504103619890527,,-20,-9999,-970,-150,60,155,300,Lecheria Canyon,CA,34.898,-118.67,-0.0909618809819221,0.0,0.4883797168731689,0.0,0.4883797168731689,0.0,0.0,0.4883797168731689,0.0,0.4883797168731689,0.0,0.331659197807312,0.4883797168731689,0.0,0.820038914680481,0.0,0.331659197807312,1.5292892456054688,0.0,1.8609484434127808,0.0,0.0,0.0,0.0,0.6443020701408386,0,1,0,0.039347980171442,3.1947831884026527,0.0,0.03934798017144203,3.1947831884026527,0.0,0.0,1.327038049697876,0.0,0.0,0.48837971687316895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3636112107019890728,,UNNAMED,Wildfire,6715,MTBS,Initial,1864,36.361,-121.07,1989-07-28,504303519880725,504303519890813,,59,-9999,-970,-150,100,9999,9999,,CA,36.361,-121.07,0.1572493463754654,0.0,1.248627781867981,0.0,1.248627781867981,0.0,0.0,1.248627781867981,0.0,1.248627781867981,0.0,0.0411947965621948,1.248627781867981,0.0,1.2898225784301758,0.0,0.0411947965621948,1.68703293800354,0.0,1.7282277345657349,0.0,0.0,0.0,0.0,0.964351236820221,0,1,0,0.0056399940513074,5.336058795452118,0.0,0.00563999405130744,5.336058795452118,0.0,0.0,2.9888258576393127,0.0,0.0,1.248627781867981,0.0,0.0,0.24862778186798096,0.0,0.0,0.0,0.0
CA4045912280819890811,,UNNAMED,Wildfire,6717,MTBS,Initial,6586,40.459,-122.808,1989-08-11,504503219880808,504503219890811,,-11,-9999,-970,-150,150,371,640,No Name Complex,CA,40.459,-122.808,0.7192621231079102,0.0517573356628418,1.8452813625335691,0.1343687042148811,1.8970386981964111,1.0,0.0517573356628418,2.2992029190063477,0.1343687042148811,2.3509602546691895,1.0,0.0517573356628418,3.010177969932556,0.1343687042148811,3.061935305595398,1.0,0.0517573356628418,3.1224383115768433,0.1343687042148811,3.174195647239685,1.0,0.0,0.0,0.0,0.5495802164077759,1,1,1,2.4302364215254784,5.845281362533569,1.4332636769778129,2.4302364215254784,5.845281362533569,1.4332636769778129,0.8861330151557922,3.8452813625335693,0.6843630913236369,0.0517573356628418,1.8452813625335693,0.13436870421488115,0.0,0.166451096534729,0.0,0.0,0.0,0.0
CA3488112062219890614,,COCHEO,Wildfire,6718,MTBS,Initial,1510,34.881,-120.622,1989-06-14,504203619880904,504203619890907,504203619880531.0,-83,-9999,-970,-150,30,154,320,,CA,34.881,-120.622,-0.8268043398857117,6.711028575897217,0.8815221786499023,2.210470002855658,7.592550754547119,5.0,8.946162819862366,1.446602463722229,2.210470002855658,10.392765283584597,5.0,10.484029650688171,5.027939558029175,3.49378014431801,15.511969208717346,7.0,17.541819214820862,5.027939558029175,3.49378014431801,22.569758772850037,7.0,0.0,0.0,0.0,0.924631416797638,1,1,1,12.711028575897217,6.07710624486208,8.384034225264209,12.711028575897217,6.07710624486208,8.384034225264209,9.711028575897217,3.3815221786499023,5.517671304773933,6.711028575897217,0.8815221786499023,2.210470002855658,4.166611552238464,0.0,0.0,2.0254950523376465,0.0,0.0
CA3855212199419890531,,WINTERS,Wildfire,6719,MTBS,Initial (SS),1038,38.552,-121.994,1989-05-31,,504403319890617,,-9999,-9999,9999,9999,-50,-9999,-9999,,CA,38.552,-121.994,0.4288325607776642,2.76006281375885,0.0,0.0,2.76006281375885,0.0,2.76006281375885,0.0,0.0,2.76006281375885,0.0,2.76006281375885,0.7116991281509399,0.0,3.47176194190979,0.0,6.615500330924988,5.30799925327301,1.738337094850875,11.923499584197998,1.0,0.0,0.0,0.0,0.6600949764251709,1,0,0,5.76006281375885,0.7402861751616001,0.1540862437742308,5.76006281375885,0.7402861751616001,0.15408624377423086,4.26006281375885,0.14013671875,0.0,2.76006281375885,0.0,0.0,1.738713264465332,0.0,0.0,0.738713264465332,0.0,0.0
CA3923712253519890827,,UNNAMED,Wildfire,6720,MTBS,Extended,1058,39.237,-122.535,1989-08-27,504503319890710,504503319900627,,-2,-9999,-970,-150,70,202,380,,CA,39.237,-122.535,0.6052936911582947,0.0,1.8290858268737793,0.0,1.8290858268737793,0.0,0.0,1.8290858268737793,0.0,1.8290858268737793,0.0,0.0,1.8290858268737793,0.0,1.8290858268737793,0.0,0.0,1.839786171913147,0.0,1.839786171913147,0.0,0.0,0.0,0.0,0.734253466129303,0,1,0,0.1839279979467392,4.032639563083649,0.1934921992630709,0.1839279979467392,4.032639563083649,0.19349219926307093,0.0,2.8290858268737793,0.0,0.0,1.8290858268737793,0.0,0.0,1.1693661212921143,0.0,0.0,0.6693661212921143,0.0
CA3693111912219890729,,UNNAMED,Wildfire,6722,MTBS,Extended,8742,36.933,-119.122,1989-07-29,504203419890619,504203419900708,,5,33,-970,-150,81,303,560,"Hard to determine fire perimeter.

Perimeter and thresholds adjusted 08/23/2021 by cwoody.",CA,36.933,-119.122,0.4800001084804535,0.0789216756820678,0.2085953950881958,0.0,0.2875170707702636,0.0,0.0789216756820678,0.6154481172561646,0.0,0.6943697929382324,0.0,0.3828014135360718,0.6154481172561646,0.0,0.9982495307922364,0.0,0.3828014135360718,0.6154481172561646,0.0,0.9982495307922364,0.0,0.0,0.0,0.0,0.7747230529785156,1,1,0,3.150891959667206,4.085604548454285,2.816089541139379,3.150891959667206,4.085604548454285,2.816089541139379,1.1906563639640808,1.420604646205902,0.8760081566263058,0.07892167568206787,0.2085953950881958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3327711740119890723,,UNNAMED,Wildfire,6725,MTBS,Extended,2303,33.277,-117.401,1989-07-23,504003719880501,504003719900507,,52,-9999,-970,-150,50,259,500,Used 07/23/1989 L5 image to create fire perimeter.,CA,33.277,-117.401,-0.2391434013843536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.393911838531494,0.0,1.393911838531494,0.0,0.0839946269989013,1.6173152923583984,0.1369842683466138,1.7013099193572998,1.0,0.0,0.0,0.0,0.9858097434043884,0,0,0,0.150822639465332,0.0383339487016201,0.0,0.15082263946533203,0.0383339487016201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3341011741819890317,,UNNAMED,Wildfire,6726,MTBS,Extended,1791,33.41,-117.418,1989-03-17,504003719880501,504003719900507,,45,-9999,-970,-150,50,259,500,,CA,33.41,-117.418,-0.9114840626716614,2.9514989852905273,0.0,0.0,2.9514989852905273,0.0,2.9514989852905273,0.2541142702102661,0.0,3.2056132555007935,0.0,12.346271753311155,0.2541142702102661,0.0,12.600386023521423,0.0,18.042524337768555,0.2541142702102661,0.0,18.29663860797882,0.0,0.0,0.0,0.0,0.3743849992752075,1,0,0,5.604266703128815,0.0,0.0,5.604266703128815,0.0,0.0,4.104266703128815,0.0,0.0,2.9514989852905273,0.0,0.0,1.9514989852905273,0.0,0.0,1.0357964038848877,0.0,0.0
CA3824712190119890703,,UNNAMED,Wildfire,6727,MTBS,Initial,2059,38.247,-121.901,1989-07-03,504403319880902,504403319890719,,-45,-9999,-970,-150,10,9999,9999,,CA,38.247,-121.901,0.3012053072452545,4.493089318275452,0.618439793586731,0.0,5.111529111862183,0.0,4.493089318275452,0.618439793586731,0.0,5.111529111862183,0.0,5.903773188591003,0.618439793586731,0.0,6.522212982177734,0.0,5.903773188591003,0.6733996868133545,0.0,6.577172875404358,0.0,0.0,0.0,0.0,0.4821362197399139,1,1,0,8.671684600412846,2.5340640544891357,2.4837781092453075,8.671684600412846,2.5340640544891357,2.4837781092453075,6.088942229747772,1.5340640544891357,1.1576143910387702,4.493089318275452,0.618439793586731,0.0,2.9930893182754517,0.11843979358673096,0.0,1.8460330963134766,0.0,0.0
CA3464911838419890628,,SAN FRANCISCO,Wildfire,6809,MTBS,Extended,2343,34.649,-118.384,1989-06-28,504103619890527,504103619900428,,-2,-9999,-970,-150,50,191,375,,CA,34.649,-118.384,-1.34773588180542,0.4364348649978637,0.541029691696167,0.0,0.9774645566940308,0.0,5.278506398200989,1.0406931638717651,0.0,6.319199562072754,0.0,5.278506398200989,1.2658321857452393,0.0,6.544338583946228,0.0,5.454806804656982,2.4302724599838257,0.0,7.885079264640808,0.0,0.3477358818054199,0.3895690729904795,0.4337458206425522,1.09052312374115,1,1,0,1.9267637431621552,3.733217239379883,0.0,1.9267637431621552,3.733217239379883,0.0,0.9364348649978638,1.7332172393798828,0.0,0.43643486499786377,0.541029691696167,0.0,0.0,0.04102969169616699,0.0,0.0,0.0,0.0
CA3440411844019890730,,PACY,Wildfire,6810,MTBS,Extended,1403,34.404,-118.44,1989-07-30,504103619890527,504103619900428,,-12,-9999,-970,-150,30,325,650,Pacy-used scene 08/31/89 to edit perimeter by Ca. Dept. Forestry,CA,34.404,-118.44,-0.7219921350479126,0.0,0.4720262289047241,0.0,0.4720262289047241,0.0,0.0,0.4720262289047241,0.0,0.4720262289047241,0.0,0.0435401201248168,0.8133007287979126,0.0,0.8568408489227295,0.0,0.0435401201248168,2.2804486751556396,0.0,2.3239887952804565,0.0,0.0,0.0,0.0,1.245107889175415,0,1,0,1.5516215451061726,5.44154454767704,1.5024495286831918,1.5516215451061726,5.44154454767704,1.5024495286831918,0.240078866481781,2.4286099672317505,0.0,0.0,0.4720262289047241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3363411744519890627,,ORTEGA,Wildfire,6811,MTBS,Extended,8503,33.621,-117.421,1989-06-27,504003719880501,504003719900507,,30,0,-970,-150,90,355,650,,CA,33.621,-117.421,-1.4205334186553955,0.0,3.7838054895401,0.0,3.7838054895401,0.0,3.4727771282196045,3.7838054895401,0.0,7.256582617759705,0.0,3.4727771282196045,3.7838054895401,0.0,7.256582617759705,0.0,3.4727771282196045,3.7838054895401,0.0,7.256582617759705,0.0,0.4205334186553955,0.0,1.261434365333112,1.356455683708191,0,1,0,0.7481406200677156,7.404666900634766,0.1919594896219533,0.7481406200677156,7.404666900634766,0.19195948962195336,0.20629984140396118,5.404666900634766,0.0,0.0,3.7838054895401,0.0,0.0,2.2838054895401,0.0,0.0,1.2452428340911865,0.0
CA3285711638619890709,,THING 2,Wildfire,6812,MTBS,Extended,4650,32.857,-116.386,1989-07-09,504003719880501,504003719900507,,2,-9999,-970,-150,125,246,425,,CA,32.857,-116.386,-1.1209286451339722,0.0,0.0,0.0,0.0,0.0,0.4618637561798095,0.0,0.0,0.4618637561798095,0.0,0.4618637561798095,0.2897429466247558,0.0,0.7516067028045654,0.0,0.4618637561798095,0.6520382165908813,0.0,1.113901972770691,0.0,0.1209286451339721,0.0,0.0,1.2458311319351196,0,0,0,1.6514994651079178,1.236349456012249,0.692848439569607,1.6514994651079178,1.236349456012249,0.692848439569607,0.5079540014266968,0.24359554052352905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3342111694719890729,,VAIL,Wildfire,6813,MTBS,Extended,15632,33.421,-116.947,1989-07-29,504003719880501,504003719900507,,52,-9999,-970,-150,100,250,450,,CA,33.421,-116.947,-0.6459305882453918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408113002777099,0.0,0.0408113002777099,0.0,0.0,0.0408113002777099,0.0,0.0408113002777099,0.0,0.0,0.0,0.0,1.0971505641937256,0,0,0,2.2323497012257576,3.3212348371744156,2.3657659652516245,2.2323497012257576,3.3212348371744156,2.3657659652516245,0.32946938276290894,0.8426538705825806,0.33898491432433125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3350811746719891018,,MATEO,Wildfire,6814,MTBS,Extended,13280,33.508,-117.467,1989-10-18,504003719880501,504003719900507,,41,-9999,-970,-150,100,250,450,,CA,33.508,-117.467,0.1345684826374054,0.0952256917953491,0.0,0.0,0.0952256917953491,0.0,0.0952256917953491,7.398096561431885,0.0,7.493322253227234,0.0,0.2962270975112915,7.398096561431885,0.0,7.694323658943176,0.0,1.2974320650100708,7.398096561431885,0.0,8.695528626441956,0.0,0.0,0.0,0.0,1.2810993194580078,1,0,0,1.560554355382919,2.4846215546131134,0.0,1.5605543553829193,2.4846215546131134,0.0,0.5952256917953491,0.5344732403755188,0.0,0.09522569179534912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3629012181919890708,,MOLERO II,Wildfire,6815,MTBS,Initial,2407,36.29,-121.819,1989-07-08,504303519880725,504303519890813,,11,-9999,-970,-150,130,197,330,,CA,36.29,-121.819,-0.180525317788124,1.1975014209747314,1.227995753288269,0.7181129004245421,2.4254971742630005,1.0,1.1975014209747314,3.0258638858795166,0.7181129004245421,4.223365306854248,1.0,1.1975014209747314,3.985219717025757,0.7181129004245421,5.182721138000488,1.0,1.1975014209747314,5.858950734138489,0.7181129004245421,7.05645215511322,1.0,0.0,0.0,0.0,1.1385836601257324,1,1,1,2.303637109696865,5.553676873445511,2.1532284926871372,2.303637109696865,5.553676873445511,2.1532284926871372,1.6975014209747314,3.047248899936676,1.25688280900203,1.1975014209747314,1.227995753288269,0.7181129004245421,0.6975014209747314,0.0,0.0,0.19750142097473145,0.0,0.0
CA4005612034019890708,,RACK,Wildfire,6816,MTBS,Extended,3460,40.056,-120.34,1989-07-08,504303219880826,504303219900816,,-15,-9999,-970,-150,100,304,550,,CA,40.056,-120.34,-0.0032586879096925,0.0119202136993408,1.665146827697754,0.1240276300034342,1.6770670413970947,1.0,0.0119202136993408,1.8469449281692505,0.1240276300034342,1.8588651418685913,1.0,0.0119202136993408,2.2272934913635254,0.1240276300034342,2.239213705062866,1.0,0.0119202136993408,4.978495955467224,0.1240276300034342,4.990416169166565,1.0,0.0,0.0,0.0,0.5174161195755005,1,1,1,1.5723259449005127,5.427852481603622,2.6692057986306397,1.5723259449005127,5.427852481603622,2.6692057986306397,0.5119202136993408,3.165146827697754,0.9573846109407178,0.01192021369934082,1.665146827697754,0.12402763000343424,0.0,0.7904846668243408,0.0,0.0,0.2904846668243408,0.0
CA4021612045219890707,,EAGLE,Wildfire,6817,MTBS,Extended,4479,40.216,-120.452,1989-07-07,504303219880826,504303219900816,,-11,-9999,-970,-150,100,304,550,,CA,40.216,-120.452,-0.0032586879096925,0.3218951225280761,1.88228702545166,0.5810523453125671,2.2041821479797363,2.0,0.3218951225280761,2.6595969200134277,0.5810523453125671,2.981492042541504,2.0,0.3218951225280761,3.082380533218384,0.5810523453125671,3.40427565574646,2.0,0.3218951225280761,5.508830547332764,0.5810523453125671,5.83072566986084,2.0,0.0,0.0,0.0,0.5174161195755005,1,1,1,2.469898626208306,6.012988746166229,3.2845705572464143,2.4698986262083054,6.012988746166229,3.2845705572464143,1.3218951225280762,3.5129887461662292,1.7943459360549077,0.32189512252807617,1.8822870254516602,0.5810523453125671,0.0,0.7680540084838867,0.0,0.0,0.2680540084838867,0.0
